unit_ID,cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,event
88,212,1e-4,-4e-4,100,518.67,642.39,1584.83,1405.19,14.62,21.57,556.33,2388,9065.56,1.3,47.26,523.9,2388.05,8144.21,8.3254,0.03,392,2388,100,39.03,23.4769,0
88,213,0.0025,-4e-4,100,518.67,642.3,1585.43,1395.26,14.62,21.57,556.47,2388.01,9066.02,1.3,47.18,524.02,2388.04,8145.22,8.3917,0.03,393,2388,100,39.17,23.4988,0
88,214,-0.0023,5e-4,100,518.67,641.62,1580.33,1392.98,14.62,21.56,556.57,2387.98,9068.62,1.3,47.48,523.73,2388.02,8144.81,8.3618,0.03,394,2388,100,39.34,23.4449,0
88,215,5e-4,-2e-4,100,518.67,642.25,1583.69,1396.07,14.62,21.56,556.03,2388.09,9060.4,1.3,47.34,523.83,2388.04,8142,8.3365,0.03,391,2388,100,39.19,23.5316,0
88,216,-8e-4,4e-4,100,518.67,642.29,1584.86,1399.73,14.62,21.57,556.08,2388.06,9065.59,1.3,47.28,524.35,2388.07,8149.68,8.3626,0.03,391,2388,100,38.89,23.492,0
88,217,-0.0015,-3e-4,100,518.67,642.65,1598.04,1404.18,14.62,21.57,556.67,2388.06,9068.25,1.3,47.36,524.51,2388.08,8147.68,8.322,0.03,391,2388,100,39.04,23.4969,0
88,218,0.0023,-5e-4,100,518.67,642.5,1580.51,1401.92,14.62,21.57,556.56,2388.08,9058.14,1.3,47.39,524.6,2388.09,8148.64,8.3846,0.03,392,2388,100,39.09,23.4123,0
88,219,0.0024,3e-4,100,518.67,642.17,1587,1399.31,14.62,21.57,556.81,2388.02,9060.84,1.3,47.29,524.46,2388.09,8145.86,8.3359,0.03,392,2388,100,39.2,23.5405,0
88,220,3e-4,-4e-4,100,518.67,642.49,1583.68,1398.12,14.62,21.57,556.88,2388.07,9063.6,1.3,47.43,523.66,2388.03,8145.54,8.3613,0.03,393,2388,100,38.98,23.4161,0
88,221,-4e-4,1e-4,100,518.67,642.45,1584.34,1402.97,14.62,21.57,557.2,2388.09,9064.66,1.3,47.24,523.89,2388.06,8146.34,8.344,0.03,391,2388,100,39.21,23.4199,0
88,222,4e-4,1e-4,100,518.67,642.49,1586.67,1404.28,14.62,21.56,556.41,2388.04,9067.75,1.3,47.18,524.03,2388.06,8145.19,8.3671,0.03,391,2388,100,39.21,23.4934,0
88,223,-9e-4,-2e-4,100,518.67,641.91,1592.8,1402.32,14.62,21.56,556.03,2388.01,9063.19,1.3,47.17,523.37,2388.01,8141.15,8.3554,0.03,391,2388,100,39.21,23.3499,0
88,224,-0.001,3e-4,100,518.67,642.55,1589.29,1396.02,14.62,21.57,557.02,2388.1,9061.92,1.3,47.32,524.75,2388.03,8147.87,8.3732,0.03,393,2388,100,39.27,23.4642,0
88,225,1e-4,3e-4,100,518.67,641.91,1588.97,1405.9,14.62,21.57,557.02,2388.03,9074.45,1.3,47.27,524.7,2388.09,8144.25,8.3847,0.03,394,2388,100,39.13,23.4159,0
88,226,-3e-4,4e-4,100,518.67,642.28,1587.14,1402.13,14.62,21.57,557.54,2388.06,9066.81,1.3,47.26,524.64,2388.05,8152.53,8.3475,0.03,392,2388,100,39.14,23.5357,0
88,227,0.0018,1e-4,100,518.67,641.85,1587.78,1401.16,14.62,21.57,556,2388.06,9069.08,1.3,47.41,524.54,2388.07,8153.41,8.3196,0.03,392,2388,100,39.16,23.4832,0
88,228,0.0024,-4e-4,100,518.67,642.38,1587.71,1403.86,14.62,21.57,557.02,2388.06,9062.66,1.3,47.18,524.66,2388.07,8147.8,8.3642,0.03,392,2388,100,39.17,23.4502,0
88,229,-0.0017,3e-4,100,518.67,642.44,1585.81,1401.28,14.62,21.57,557.71,2388.08,9071.8,1.3,47.48,525.01,2388.1,8149.1,8.3365,0.03,392,2388,100,39.21,23.5826,0
88,230,0.0018,-2e-4,100,518.67,642.12,1589.17,1396.57,14.62,21.57,557.25,2388.07,9063.86,1.3,47.28,524.76,2388.06,8143.95,8.3317,0.03,393,2388,100,39.09,23.5188,0
88,231,-4e-4,1e-4,100,518.67,642.27,1586.57,1406.09,14.62,21.57,557.61,2388.05,9064.82,1.3,47.44,525.17,2388.1,8147.79,8.3428,0.03,392,2388,100,39.15,23.4183,0
88,232,-0.0015,3e-4,100,518.67,642.41,1581.93,1407.59,14.62,21.56,556.69,2388.07,9072.49,1.3,47.27,525.07,2388.13,8150.01,8.352,0.03,391,2388,100,39.26,23.4314,0
88,233,0.0033,5e-4,100,518.67,642.18,1584.41,1398.95,14.62,21.57,557.2,2388.04,9069.8,1.3,47.39,524.31,2388.08,8149.38,8.3406,0.03,391,2388,100,39.09,23.518,0
88,234,-0.0018,3e-4,100,518.67,642.22,1586.07,1396.12,14.62,21.57,557.5,2388.06,9063.79,1.3,47.2,525.47,2388.04,8147.91,8.3471,0.03,393,2388,100,39.23,23.4784,0
88,235,0.0018,3e-4,100,518.67,642.71,1581.28,1405.39,14.62,21.57,557.44,2388.1,9077.55,1.3,47.36,525.14,2388.14,8150.48,8.3771,0.03,392,2388,100,39.04,23.5017,0
88,236,0.0031,2e-4,100,518.67,642.32,1587.12,1401.79,14.62,21.56,556.96,2388.11,9066.03,1.3,47.25,525.01,2388.06,8150.56,8.3422,0.03,393,2388,100,39.07,23.4542,0
88,237,-0.0028,3e-4,100,518.67,642.79,1584.48,1401.5,14.62,21.57,558.04,2388.09,9060.37,1.3,47.38,524.97,2388.07,8156.6,8.2997,0.03,394,2388,100,39.12,23.5124,0
88,238,0.0017,1e-4,100,518.67,642.47,1582.51,1401.19,14.62,21.56,556.33,2388.11,9066.2,1.3,47.41,524.67,2388,8145.9,8.3554,0.03,391,2388,100,39.11,23.4437,0
88,239,-0.0021,-3e-4,100,518.67,642.14,1592.29,1402.69,14.62,21.57,557.64,2388.1,9065.78,1.3,47.4,525.61,2388.11,8150.87,8.3444,0.03,392,2388,100,39.27,23.5447,0
88,240,-0.0014,-3e-4,100,518.67,642.23,1589.28,1403.52,14.62,21.56,556.89,2388.07,9075.56,1.3,47.34,525.36,2388.05,8151.88,8.3282,0.03,392,2388,100,39.1,23.4787,0
88,241,0.001,3e-4,100,518.67,641.83,1585.87,1407.93,14.62,21.57,557.61,2388.09,9062.4,1.3,47.39,525.47,2388.1,8155.68,8.3498,0.03,393,2388,100,39.14,23.4975,0
88,242,0.0026,1e-4,100,518.67,642.94,1586.8,1401.89,14.62,21.57,557.53,2388.09,9073.16,1.3,47.57,525,2388.1,8149.13,8.3391,0.03,391,2388,100,39.15,23.5015,0
88,243,3e-4,1e-4,100,518.67,642.4,1592.09,1399.2,14.62,21.56,557.4,2388.08,9072.19,1.3,47.36,525.45,2388.13,8145.99,8.3516,0.03,392,2388,100,39.22,23.6072,0
88,244,5e-4,-0,100,518.67,642.03,1593.76,1398.7,14.62,21.57,557.63,2388.14,9070.16,1.3,47.41,525.48,2388.1,8156.61,8.3273,0.03,391,2388,100,39.24,23.5561,0
88,245,-0.003,4e-4,100,518.67,642.59,1583.51,1402.54,14.62,21.56,557.87,2388.15,9071.11,1.3,47.43,525.25,2388.11,8150.69,8.3549,0.03,393,2388,100,39.14,23.5728,0
88,246,-0.0015,5e-4,100,518.67,643.16,1583.77,1406.74,14.62,21.57,558.35,2388.1,9069.65,1.31,47.38,526.1,2388.15,8150.01,8.337,0.03,391,2388,100,39.19,23.4882,0
88,247,3e-4,1e-4,100,518.67,642.08,1590.71,1399.64,14.62,21.57,557.89,2388.11,9076.18,1.3,47.39,525.63,2388.16,8148.63,8.3475,0.03,392,2388,100,39.18,23.5934,0
88,248,0.0043,-3e-4,100,518.67,642.6,1593.48,1401.1,14.62,21.57,558.51,2388.13,9073.55,1.3,47.31,526.04,2388.14,8153.41,8.3092,0.03,393,2388,100,39.39,23.6085,0
88,249,0.0018,-1e-4,100,518.67,642.51,1582.07,1406.53,14.62,21.57,557.97,2388.14,9074.17,1.3,47.31,526.14,2388.05,8156.26,8.3489,0.03,392,2388,100,39.34,23.5327,0
88,250,0.0042,-3e-4,100,518.67,642.85,1592.66,1401.88,14.62,21.57,558.64,2388.13,9070.27,1.3,47.48,526.16,2388.14,8152.49,8.3515,0.03,392,2388,100,39.27,23.5087,0
88,251,5e-4,2e-4,100,518.67,642.4,1589.48,1409.06,14.62,21.57,558.74,2388.11,9076.54,1.3,47.42,526.88,2388.1,8156.05,8.334,0.03,394,2388,100,39.18,23.4509,0
88,252,-0.0026,-1e-4,100,518.67,642.2,1591.12,1404.29,14.62,21.57,559.23,2388.11,9066.78,1.3,47.41,526.56,2388.11,8153.22,8.2948,0.03,393,2388,100,39.27,23.4239,0
88,253,7e-4,4e-4,100,518.67,642.36,1595.22,1403.4,14.62,21.57,558.78,2388.16,9076.2,1.3,47.33,526.05,2388.07,8156.68,8.3282,0.03,391,2388,100,39.24,23.5347,0
88,254,-0.0024,-5e-4,100,518.67,641.99,1594.95,1402.93,14.62,21.57,558.32,2388.16,9070.96,1.3,47.34,526.58,2388.14,8153.34,8.3035,0.03,392,2388,100,39.32,23.5554,0
88,255,-0.0025,-2e-4,100,518.67,642.3,1587.28,1407.38,14.62,21.57,558.94,2388.14,9071.4,1.3,47.4,526.49,2388.09,8153.1,8.2981,0.03,391,2388,100,39.19,23.5535,0
88,256,0.0016,4e-4,100,518.67,642.2,1595.95,1405.93,14.62,21.56,558.24,2388.12,9079.91,1.3,47.59,527.18,2388.1,8158.36,8.3252,0.03,393,2388,100,39.14,23.5055,0
88,257,-7e-4,4e-4,100,518.67,642.88,1589.03,1410.69,14.62,21.56,558.87,2388.12,9068.19,1.3,47.51,526.1,2388.18,8156.95,8.3288,0.03,392,2388,100,39.08,23.6444,0
88,258,-6e-4,-2e-4,100,518.67,642.3,1591.43,1414.5,14.62,21.57,558.63,2388.11,9079.6,1.31,47.52,526.63,2388.15,8157.19,8.3039,0.03,394,2388,100,39.28,23.5408,0
88,259,0.0022,3e-4,100,518.67,642.16,1589.74,1409.02,14.62,21.57,558.89,2388.13,9077.15,1.31,47.45,526.28,2388.11,8154.83,8.2999,0.03,391,2388,100,39.04,23.412,0
88,260,-0.002,-4e-4,100,518.67,642.74,1593.05,1398.81,14.62,21.57,560.13,2388.17,9078.06,1.3,47.49,526.82,2388.18,8153.34,8.3128,0.03,393,2388,100,39.14,23.5802,0
88,261,0.0036,-5e-4,100,518.67,642.56,1590.07,1412.33,14.62,21.57,558.94,2388.15,9079.29,1.3,47.59,526.92,2388.14,8153.64,8.3359,0.03,394,2388,100,39.08,23.5215,0
88,262,-0.0032,1e-4,100,518.67,642.93,1589.66,1405.7,14.62,21.57,559.29,2388.1,9078.03,1.31,47.63,527.04,2388.15,8157.06,8.3441,0.03,394,2388,100,39.29,23.461,0
88,263,-5e-4,-2e-4,100,518.67,642.37,1585.16,1406.4,14.62,21.57,558.3,2388.06,9072.67,1.31,47.61,526.98,2388.19,8155.87,8.3532,0.03,392,2388,100,39.31,23.6441,0
88,264,-0.0037,-4e-4,100,518.67,642.69,1585.95,1403.6,14.62,21.57,558.13,2388.17,9077.91,1.31,47.61,527.6,2388.16,8156.05,8.2731,0.03,393,2388,100,39.3,23.5746,0
88,265,-0.002,-3e-4,100,518.67,642.7,1591.8,1409.86,14.62,21.56,558.89,2388.15,9081.23,1.3,47.59,526.77,2388.18,8154.41,8.3162,0.03,394,2388,100,39.37,23.477,0
88,266,0.0024,2e-4,100,518.67,641.93,1579.71,1405.22,14.62,21.56,559.51,2388.18,9086.64,1.3,47.48,526.81,2388.19,8161.64,8.2691,0.03,393,2388,100,39.4,23.6339,0
88,267,0.0029,-1e-4,100,518.67,642.69,1596.06,1414.01,14.62,21.57,559.9,2388.2,9081.47,1.31,47.6,527.24,2388.19,8159.23,8.3216,0.03,393,2388,100,39.15,23.5278,0
88,268,-0.0018,-4e-4,100,518.67,642.67,1588.12,1411.1,14.62,21.56,560.16,2388.18,9077.18,1.31,47.55,527.57,2388.16,8156.85,8.284,0.03,393,2388,100,39.43,23.5638,0
88,269,0.0017,-3e-4,100,518.67,642.2,1591.76,1412.38,14.62,21.57,560.04,2388.17,9076.4,1.3,47.63,527.28,2388.19,8157.65,8.323,0.03,393,2388,100,39.33,23.6423,0
88,270,0.0035,4e-4,100,518.67,642.34,1584.59,1410.99,14.62,21.57,560.28,2388.19,9089.63,1.31,47.56,528.05,2388.19,8158.36,8.3098,0.03,393,2388,100,39.39,23.5841,0
88,271,0.0015,-4e-4,100,518.67,642.4,1592.38,1402.61,14.62,21.56,559.66,2388.2,9077.59,1.31,47.53,527.98,2388.19,8158.32,8.3151,0.03,393,2388,100,39.24,23.6116,0
88,272,-0.0025,-1e-4,100,518.67,642.72,1592.36,1403.78,14.62,21.56,560.27,2388.22,9085.69,1.31,47.48,527.32,2388.23,8160.94,8.3229,0.03,392,2388,100,39.15,23.4787,0
88,273,-0.0024,-2e-4,100,518.67,642.53,1593.45,1406.93,14.62,21.57,560,2388.23,9084.63,1.31,47.63,527.51,2388.18,8159.4,8.3308,0.03,395,2388,100,39.05,23.5593,0
88,274,5e-4,4e-4,100,518.67,642.56,1589.9,1403.32,14.62,21.57,559.75,2388.16,9080.3,1.31,47.62,528.02,2388.16,8155.27,8.257,0.03,393,2388,100,39.3,23.5281,0
88,275,-9e-4,4e-4,100,518.67,643.05,1598.05,1415.28,14.62,21.57,561.14,2388.18,9083.75,1.31,47.54,527.72,2388.22,8164.6,8.3218,0.03,393,2388,100,39.21,23.6548,0
88,276,0.002,-4e-4,100,518.67,643.21,1592.64,1405.66,14.62,21.56,560.3,2388.17,9088.12,1.31,47.67,528.37,2388.27,8163.91,8.3152,0.03,394,2388,100,39.41,23.6289,0
88,277,0.0014,4e-4,100,518.67,643.3,1588.09,1408.77,14.62,21.56,561.01,2388.22,9082.8,1.31,47.77,528.12,2388.23,8165.01,8.3175,0.03,394,2388,100,39.41,23.5249,0
88,278,-1e-4,-2e-4,100,518.67,643.05,1599.94,1407.99,14.62,21.57,561.31,2388.21,9088.93,1.31,47.57,528.73,2388.26,8161.93,8.2981,0.03,395,2388,100,39.29,23.5753,0
88,279,1e-4,-1e-4,100,518.67,642.86,1592.19,1418.6,14.62,21.56,560.4,2388.18,9090.63,1.31,47.58,528.57,2388.19,8159.79,8.3058,0.03,393,2388,100,39.38,23.5179,0
88,280,-7e-4,-3e-4,100,518.67,642.64,1585.58,1409.08,14.62,21.57,561.04,2388.29,9076.41,1.31,47.5,528.44,2388.21,8162.75,8.3241,0.03,394,2388,100,39.39,23.7116,0
88,281,-0.0018,-3e-4,100,518.67,642.77,1594.62,1407.74,14.62,21.56,561.12,2388.25,9090.49,1.31,47.64,528.72,2388.23,8164.26,8.3257,0.03,394,2388,100,39.14,23.5427,0
88,282,-0.0016,-4e-4,100,518.67,642.8,1596.3,1406.98,14.62,21.56,560.61,2388.23,9092.45,1.31,47.6,528.97,2388.29,8167.43,8.2563,0.03,392,2388,100,39.58,23.6207,0
88,283,7e-4,-2e-4,100,518.67,642.31,1590.7,1410.36,14.62,21.57,561.25,2388.27,9099.18,1.31,47.66,529.06,2388.24,8165.18,8.2825,0.03,393,2388,100,39.36,23.5534,0
88,284,0.0037,-0,100,518.67,643.16,1596.21,1404.44,14.62,21.56,561.46,2388.2,9079.84,1.31,47.87,528.42,2388.21,8167.46,8.3094,0.03,393,2388,100,39.19,23.6026,0
88,285,-0.0056,3e-4,100,518.67,643.07,1591.38,1413.2,14.62,21.56,561.64,2388.29,9093.56,1.31,47.67,529.36,2388.25,8167.86,8.3087,0.03,394,2388,100,39.25,23.5118,0
88,286,2e-4,-3e-4,100,518.67,642.75,1589.1,1412.78,14.62,21.57,562.15,2388.29,9091.79,1.31,47.72,529.49,2388.31,8166.22,8.283,0.03,394,2388,100,39.47,23.6218,0
88,287,0.005,3e-4,100,518.67,642.98,1592.04,1407.07,14.62,21.57,561.66,2388.26,9096.32,1.31,47.83,529.31,2388.27,8169.23,8.3143,0.03,393,2388,100,39.36,23.5749,0
88,288,0.004,-1e-4,100,518.67,642.54,1595.31,1410.5,14.62,21.57,562.64,2388.25,9089.72,1.31,47.87,530,2388.3,8167.25,8.3034,0.03,393,2388,100,39.47,23.6931,0
88,289,0.0025,-2e-4,100,518.67,642.55,1592.6,1413.43,14.62,21.56,561.52,2388.26,9091.31,1.31,47.54,528.46,2388.24,8165.59,8.3305,0.03,395,2388,100,39.28,23.6545,0
88,290,-0.004,-3e-4,100,518.67,642.89,1589.15,1414.33,14.62,21.56,563.02,2388.24,9096.87,1.31,47.66,529.87,2388.24,8169.07,8.3,0.03,394,2388,100,39.14,23.5937,0
88,291,-0.0015,2e-4,100,518.67,642.83,1595.57,1418.21,14.62,21.56,562.44,2388.32,9092.48,1.31,47.85,529.93,2388.27,8169.61,8.2837,0.03,393,2388,100,39.35,23.5521,0
88,292,-0.0016,5e-4,100,518.67,642.89,1593.13,1409.95,14.62,21.57,562.43,2388.24,9096.24,1.31,47.64,529.9,2388.35,8173.81,8.2698,0.03,394,2388,100,39.39,23.6622,0
88,293,-1e-4,-5e-4,100,518.67,642.76,1595.44,1422.12,14.62,21.57,563.02,2388.31,9101.75,1.31,47.94,530.58,2388.34,8166.7,8.2988,0.03,395,2388,100,39.45,23.6046,0
88,294,0.0029,-1e-4,100,518.67,643.02,1600.01,1416.14,14.62,21.57,562.62,2388.32,9095.87,1.31,47.58,529.97,2388.3,8172.84,8.2843,0.03,394,2388,100,39.41,23.5235,0
88,295,-0.0011,-0,100,518.67,642.83,1591.48,1414.16,14.62,21.57,563.68,2388.33,9101.49,1.31,47.9,530.79,2388.31,8172.4,8.2547,0.03,397,2388,100,39.28,23.622,0
88,296,-0.004,-3e-4,100,518.67,643.03,1593.17,1415.44,14.62,21.56,563.21,2388.24,9096.16,1.31,47.64,530.44,2388.28,8171.81,8.2436,0.03,394,2388,100,39.53,23.5385,0
88,297,2e-4,4e-4,100,518.67,642.51,1593.93,1419.35,14.62,21.57,563.56,2388.31,9096.78,1.31,47.91,532.19,2388.35,8176.69,8.265,0.03,394,2388,100,39.29,23.6894,0
88,298,-0.0051,5e-4,100,518.67,642.52,1592.6,1417.72,14.62,21.57,564.4,2388.38,9095.44,1.31,47.91,531.24,2388.32,8174.58,8.2629,0.03,395,2388,100,39.36,23.7413,0
88,299,0.0033,2e-4,100,518.67,642.84,1594.36,1419.04,14.62,21.57,563.77,2388.33,9105.1,1.31,47.79,531.34,2388.41,8178.06,8.2619,0.03,394,2388,100,39.43,23.6939,0
88,300,6e-4,3e-4,100,518.67,642.85,1595.68,1421.82,14.62,21.56,562.79,2388.36,9101.51,1.31,47.7,530.42,2388.36,8169.82,8.2701,0.03,395,2388,100,39.27,23.5577,0
88,301,-0.0031,-4e-4,100,518.67,643.19,1589.09,1415.73,14.62,21.56,563.51,2388.32,9104.81,1.31,47.98,531.32,2388.34,8172.96,8.2697,0.03,395,2388,100,39.44,23.6296,0
88,302,0.0012,-5e-4,100,518.67,642.72,1597.99,1413.75,14.62,21.57,564.13,2388.37,9104.03,1.31,47.81,531.82,2388.4,8172.18,8.2704,0.03,394,2388,100,39.35,23.6144,0
88,303,0.0036,-4e-4,100,518.67,642.67,1592.38,1412.55,14.62,21.56,564.39,2388.33,9103.94,1.31,47.81,530.95,2388.34,8172.81,8.3104,0.03,395,2388,100,39.4,23.7034,0
88,304,-9e-4,-2e-4,100,518.67,642.87,1596.23,1415.56,14.62,21.57,564.46,2388.36,9099.52,1.31,47.84,532.01,2388.36,8178.14,8.2629,0.03,397,2388,100,39.37,23.6443,0
88,305,-0.0014,-2e-4,100,518.67,642.25,1597.81,1417.53,14.62,21.56,564.29,2388.39,9105.31,1.31,47.84,532.15,2388.35,8178.69,8.2783,0.03,394,2388,100,39.49,23.6728,0
88,306,-0.003,4e-4,100,518.67,643.33,1593.6,1415.04,14.62,21.57,564.87,2388.37,9103.24,1.31,47.86,532.12,2388.35,8181.02,8.2949,0.03,395,2388,100,39.47,23.6648,0
88,307,0.0016,3e-4,100,518.67,642.58,1593.92,1424.11,14.62,21.57,565.19,2388.43,9107.12,1.31,47.95,532.09,2388.41,8177.17,8.2767,0.03,395,2388,100,39.39,23.6038,0
88,308,-2e-4,5e-4,100,518.67,642.72,1593.58,1417.81,14.62,21.56,563.72,2388.41,9109.82,1.31,47.9,532.98,2388.37,8175.83,8.2609,0.03,397,2388,100,39.49,23.6838,0
88,309,0.0023,0,100,518.67,642.75,1603.74,1421.18,14.62,21.57,565.56,2388.41,9110.38,1.31,47.93,533.18,2388.44,8181.5,8.2413,0.03,395,2388,100,39.41,23.6915,0
88,310,0.0026,3e-4,100,518.67,643.26,1595.87,1424.77,14.62,21.57,565.81,2388.43,9110.36,1.31,47.87,533.19,2388.41,8179.9,8.2549,0.03,397,2388,100,39.33,23.6287,0
88,311,-0.002,-4e-4,100,518.67,643.83,1603.97,1415.21,14.62,21.57,566.99,2388.44,9114.63,1.31,48.2,534.46,2388.49,8184.1,8.2433,0.03,395,2388,100,39.45,23.7535,0
88,312,0.0056,4e-4,100,518.67,642.68,1602.52,1419.17,14.62,21.57,565.88,2388.41,9119.75,1.31,48.04,533.7,2388.42,8181.97,8.2336,0.03,396,2388,100,39.5,23.6644,0
88,313,-0.0021,-0,100,518.67,642.79,1603.53,1422.37,14.62,21.57,567.11,2388.44,9111.52,1.31,48.15,533.78,2388.48,8186.54,8.2625,0.03,397,2388,100,39.55,23.8402,0
88,314,0.0012,-3e-4,100,518.67,642.9,1599.58,1423.72,14.62,21.56,565.06,2388.44,9112.4,1.31,48,533.04,2388.49,8185.42,8.2197,0.03,396,2388,100,39.36,23.7507,0
88,315,0.0018,-4e-4,100,518.67,642.67,1600.26,1424.72,14.62,21.57,566.03,2388.47,9119.12,1.31,48.13,533.79,2388.39,8182.67,8.2366,0.03,394,2388,100,39.5,23.5982,0
88,316,-0.0033,2e-4,100,518.67,643.22,1604.43,1422.77,14.62,21.57,567.07,2388.48,9114.01,1.32,48.16,534.75,2388.48,8179.02,8.245,0.03,397,2388,100,39.46,23.6734,0
88,317,-0.0056,-3e-4,100,518.67,642.56,1605.63,1422.23,14.62,21.57,566.7,2388.46,9112.33,1.32,48.04,534.56,2388.47,8183.25,8.235,0.03,395,2388,100,39.46,23.7519,0
88,318,0.0024,-1e-4,100,518.67,644.01,1599.71,1417.8,14.62,21.56,565.83,2388.47,9116.59,1.31,48.21,534.33,2388.47,8187.27,8.2246,0.03,395,2388,100,39.5,23.6949,0
88,319,-0.0017,4e-4,100,518.67,643.24,1602.63,1427.88,14.62,21.57,567.64,2388.44,9118.76,1.31,48.12,534.32,2388.49,8191.94,8.2377,0.03,396,2388,100,39.61,23.5785,0
88,320,-0.0021,2e-4,100,518.67,643.12,1602.77,1423.56,14.62,21.57,567.59,2388.51,9118.97,1.31,48.27,535.35,2388.43,8188.22,8.2225,0.03,398,2388,100,39.53,23.7756,0
88,321,-0.006,2e-4,100,518.67,642.99,1601.81,1419.28,14.62,21.57,567.39,2388.55,9121.75,1.31,48.12,534.99,2388.56,8191.93,8.2249,0.03,397,2388,100,39.56,23.7587,0
88,322,6e-4,3e-4,100,518.67,643.49,1601.79,1423.59,14.62,21.57,567.84,2388.52,9130.78,1.32,48.14,535.97,2388.45,8192.66,8.2271,0.03,397,2388,100,39.57,23.8134,1
89,1,9e-4,-4e-4,100,518.67,642.36,1586.41,1393.8,14.62,21.59,550.96,2387.35,9031.83,1.3,47.29,519.04,2387.33,8118.81,8.4284,0.03,392,2388,100,38.83,23.3271,0
89,2,-1e-4,-2e-4,100,518.67,641.55,1580.43,1400.63,14.62,21.59,551.34,2387.39,9035.58,1.3,47.13,519.16,2387.34,8118.53,8.4475,0.03,390,2388,100,38.78,23.1974,0
89,3,-0.0013,-5e-4,100,518.67,641.78,1586.05,1392.03,14.62,21.6,553.06,2387.94,9054.8,1.3,46.73,521.41,2387.93,8135.66,8.4172,0.03,393,2388,100,39.06,23.3364,0
89,4,0.0034,2e-4,100,518.67,641.74,1580.42,1395.07,14.62,21.59,553.53,2387.93,9046.43,1.3,47.2,520.66,2387.98,8134.27,8.3998,0.03,392,2388,100,39.07,23.426,0
89,5,-7e-4,-4e-4,100,518.67,641.82,1569.72,1404.6,14.62,21.59,551.29,2387.27,9033.86,1.3,47.41,519.64,2387.22,8120.12,8.4363,0.03,389,2388,100,38.82,23.24,0
89,6,0.0042,-5e-4,100,518.67,641.74,1582.23,1389.03,14.62,21.59,552.18,2387.9,9046.18,1.3,46.99,520.81,2387.87,8137.24,8.4309,0.03,392,2388,100,39.03,23.4185,0
89,7,0.0018,5e-4,100,518.67,641.9,1582.03,1388.13,14.62,21.59,553.49,2387.94,9046.29,1.3,46.96,520.81,2387.88,8132.97,8.3894,0.03,392,2388,100,38.99,23.4793,0
89,8,3e-4,1e-4,100,518.67,642.43,1578.86,1390.79,14.62,21.59,553.45,2387.94,9045.73,1.3,47.15,521.31,2387.97,8131.92,8.3957,0.03,392,2388,100,38.98,23.3972,0
89,9,-0.0046,-2e-4,100,518.67,641.61,1577.04,1399.35,14.62,21.59,553.08,2387.99,9044.54,1.3,47.05,520.84,2387.95,8130.9,8.417,0.03,392,2388,100,38.93,23.3246,0
89,10,-5e-4,-1e-4,100,518.67,642.25,1571.36,1403.61,14.62,21.59,550.82,2387.27,9030.68,1.3,47.34,519.07,2387.27,8121.58,8.4847,0.03,389,2388,100,38.99,23.1855,0
89,11,-1e-4,3e-4,100,518.67,641.84,1576.35,1390.53,14.62,21.59,553.94,2387.92,9044.46,1.3,47.02,521.87,2387.95,8130.52,8.3918,0.03,391,2388,100,38.94,23.4431,0
89,12,-7e-4,-0,100,518.67,642.07,1574.54,1407.28,14.62,21.59,551.63,2387.36,9036.3,1.3,47.32,519.14,2387.33,8121.47,8.4134,0.03,389,2388,100,38.81,23.3981,0
89,13,0.0046,5e-4,100,518.67,642.26,1578.85,1391.94,14.62,21.59,553.3,2387.95,9053.14,1.3,46.94,520.81,2387.93,8129.86,8.373,0.03,390,2388,100,39.09,23.5032,0
89,14,0.0038,-1e-4,100,518.67,642.46,1584.04,1398.99,14.62,21.59,550.9,2386.99,9034.49,1.3,47.27,519.1,2387.04,8122.13,8.4879,0.03,390,2388,100,38.71,23.2787,0
89,15,-0.001,-0,100,518.67,642.06,1580.66,1398.28,14.62,21.59,553.75,2387.91,9039.88,1.3,47.01,521.38,2387.95,8129.87,8.3649,0.03,390,2388,100,39.17,23.3688,0
89,16,-0.001,3e-4,100,518.67,641.52,1584.59,1394.87,14.62,21.59,552.81,2387.93,9042.1,1.3,47.18,520.47,2387.98,8130.79,8.3981,0.03,390,2388,100,39.16,23.4581,0
89,17,0.0017,-1e-4,100,518.67,641.77,1571.79,1392.44,14.62,21.59,552.18,2387.98,9040.28,1.3,47.08,521.01,2387.94,8127.5,8.3856,0.03,390,2388,100,39,23.412,0
89,18,7e-4,-5e-4,100,518.67,642.14,1577.88,1396.38,14.62,21.59,552.78,2387.93,9049.37,1.3,47,521.17,2387.91,8123.68,8.3966,0.03,391,2388,100,38.93,23.3529,0
89,19,-0,-4e-4,100,518.67,642.06,1580.8,1405.66,14.62,21.59,551.73,2387.62,9041.51,1.3,47.3,519.56,2387.56,8127.02,8.4549,0.03,390,2388,100,38.78,23.2185,0
89,20,-0.0025,2e-4,100,518.67,641.72,1571.26,1396.98,14.62,21.59,552.66,2387.92,9052.17,1.3,46.94,520.22,2387.89,8131.97,8.4161,0.03,391,2388,100,38.86,23.3355,0
